Academic Year	UoS Code	Uos Name	Session	Delivery Mode	Campus
2019	PRFM2601	Being There: Theories of Performance	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 10:00-11:00 [wks 1 to 13] @ New Law Annexe | 
2019	PRFM2602	Performance: Production and Interpretation	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 10:00-11:00 [wks 1 to 13] @ Physics | 
2019	PRFM2605	Rehearsing Shakespeare	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 10:00-11:00 [wks 1 to 13] @ John Woolley | 
2019	PRFM3603	Playing Politics	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 10:00-13:00 [wks 1 to 13] @ John Woolley | 
2019	PRFM3999	Interdisciplinary Impact	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 10:00-11:00 [wks 1 to 13] @ Carslaw | 
2019	PRFM3999	Interdisciplinary Impact	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Fri 10:00-11:00 [wks 1 to 13] @ Peter Nicol Russell | 
2019	PSYC2010	Brain and Behaviour	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 14:00-15:00 [wks 1 to 6, 9 to 13] @ Wallace Theatre |  Wed 14:00-15:00 [wks 1 to 6, 9 to 13] @ Eastern Avenue Complex |  Thu 14:00-15:00 [wks 1 to 6, 9 to 13] @ Wallace Theatre | 
2019	PSYC2012	Statistics and Research Methods for Psych	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 13:00-14:00 [wks 1 to 13] @ Wallace Theatre |  Thu 12:00-13:00 [wks 1, 3 to 5, 7 to 8, 12] @ Seymour Centre |  Thu 12:00-13:00 [wks 2, 6, 9 to 11, 13] @ Seymour Centre | 
2019	PSYC2015	Brain and Behavioural Psychology	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 14:00-15:00 [wks 1 to 6, 9 to 13] @ Wallace Theatre |  Wed 14:00-15:00 [wks 1 to 6, 9 to 13] @ Eastern Avenue Complex |  Thu 14:00-15:00 [wks 1 to 6, 9 to 13] @ Wallace Theatre | 
2019	PSYC2910	Brain and Behaviour (Advanced)	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 14:00-15:00 [wks 1 to 6, 9 to 13] @ Wallace Theatre |  Wed 14:00-15:00 [wks 1 to 6, 9 to 13] @ Eastern Avenue Complex |  Thu 14:00-15:00 [wks 1 to 6, 9 to 13] @ Wallace Theatre | 
2019	PSYC2915	Brain and Behavioural Psychology (Advanced)	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 14:00-15:00 [wks 1 to 6, 9 to 13] @ Wallace Theatre |  Wed 14:00-15:00 [wks 1 to 6, 9 to 13] @ Eastern Avenue Complex |  Thu 14:00-15:00 [wks 1 to 6, 9 to 13] @ Wallace Theatre | 
2019	PSYC3010	Advanced Statistics for Psychology	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 12:00-13:00 [wks 1 to 8, 10 to 13] @ Quadrangle Building |  Wed 14:00-15:00 [wks 1 to 13] @ Quadrangle Building | 
2019	PSYC3011	Learning and Behaviour	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 10:00-11:00 [wks 1 to 13] @ John Woolley |  Wed 10:00-11:00 [wks 1 to 13] @ Carslaw | 
2019	PSYC3012	Cognition, Language and Thought	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 15:00-16:00 [wks 1 to 13] @ Physics |  Thu 15:00-16:00 [wks 1 to 13] @ Physics | 
2019	PSYC3013	Perceptual Systems	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 15:00-16:00 [wks 1 to 8, 10 to 13] @ Physics |  Wed 15:00-16:00 [wks 1 to 13] @ Education Building | 
2019	PSYC3014	Behavioural and Cognitive Neuroscience	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 11:00-12:00 [wks 1 to 8, 10 to 13] @ Carslaw |  Thu 11:00-12:00 [wks 1 to 13] @ Bosch 1A | 
2019	PSYC3015	Personality and Psychology Assessment 2	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 11:00-12:00 [wks 1 to 13] @ John Woolley |  Wed 11:00-12:00 [wks 1 to 13] @ Carslaw | 
2019	PSYC3016	Developmental Psychology	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 14:00-15:00 [wks 1 to 8, 10 to 13] @ Quadrangle Building |  Thu 15:00-16:00 [wks 1 to 13] @ Physics | 
2019	PSYC3017	Social Psychology	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 10:00-11:00 [wks 1 to 13] @ John Woolley |  Wed 12:00-13:00 [wks 1 to 13] @ Chemistry | 
2019	PSYC3018	Abnormal Psychology	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 14:00-15:00 [wks 1 to 13] @ Wallace Theatre |  Thu 13:00-14:00 [wks 1 to 13] @ Merewether | 
2019	PSYC3020	Applied Psychology	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 15:00-16:00 [wks 1 to 13] @ Bosch 1A |  Thu 10:00-11:00 [wks 1 to 13] @ Social Sciences Building | 
2019	PSYC3911	Learning and Behaviour (Advanced)	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 10:00-11:00 [wks 1 to 13] @ John Woolley |  Wed 10:00-11:00 [wks 1 to 13] @ Carslaw | 
2019	PSYC3913	Perceptual Systems (Advanced)	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 15:00-16:00 [wks 1 to 8, 10 to 13] @ Physics |  Wed 15:00-16:00 [wks 1 to 13] @ Education Building | 
2019	PSYC3914	Behavioural and Cognitive Neuroscience Adv	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 11:00-12:00 [wks 1 to 8, 10 to 13] @ Carslaw |  Thu 11:00-12:00 [wks 1 to 13] @ Bosch 1A | 
2019	PSYC3916	Developmental Psychology (Advanced)	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 14:00-15:00 [wks 1 to 8, 10 to 13] @ Quadrangle Building |  Thu 15:00-16:00 [wks 1 to 13] @ Physics | 
2019	PSYC4721	Theories and Techniques of Coaching Psych	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 16:00-19:00 [wks 1 to 13] @ in Physics Road Learning Hub | 
2019	PSYC4724	Coaching Practice	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 16:00-19:00 [wks 1 to 8, 10 to 13] @ Abercrombie Business School | 
2019	PSYC4729	Groups, Teams and Systems	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 16:00-19:00 [wks 1 to 13] @ Education Building | 
2019	PSYC6087	Advanced Models and Seminars	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Fri 09:00-12:00 [wks 1 to 12] @ Charles Perkins Centre |  Fri 09:00-12:00 [wks 13] @ Charles Perkins Centre | 
2019	PUBH5018	Introductory Biostatistics	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 15:00-17:00 [wks 1 to 2] @ Chemistry | 
2019	PUBH5018	Introductory Biostatistics	Semester 1 (S1C)	NE - Normal Evening	CC - Camperdown/Darlington, Sydney	 Tue 15:00-17:00 [wks 1 to 2] @ Chemistry | 
2019	PUBH5018	Introductory Biostatistics	Semester 1 (S1C)	OL - Online	CC - Camperdown/Darlington, Sydney	 Tue 15:00-17:00 [wks 1 to 2] @ Chemistry | 
2019	PUBH5217	Regression Modelling	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 16:00-18:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	PUBH5217	Regression Modelling	Semester 2 (S2C)	OL - Online	CC - Camperdown/Darlington, Sydney	 Thu 16:00-18:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	QBIO2001	Molecular Systems Biology	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 09:00-10:00 [wks 1 to 13] @ Old Teachers College |  Tue 09:00-10:00 [wks 1 to 13] @ John Woolley | 
2019	QBUS1040	Foundations of Business Analytics	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 15:00-17:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	QBUS1040	Foundations of Business Analytics	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 10:00-12:00 [wks 1 to 8, 10 to 13] @ Carslaw | 
2019	QBUS2310	Management Science	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 16:00-19:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	QBUS2310	Management Science	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 11:00-13:00 [wks 1 to 13] @ Merewether | 
2019	QBUS2810	Statistical Modelling for Business	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 16:00-18:00 [wks 1 to 13] @ Institute | 
2019	QBUS2810	Statistical Modelling for Business	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 16:00-18:00 [wks 1 to 13] @ Merewether | 
2019	QBUS2820	Predictive Analytics	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 16:00-18:00 [wks 1 to 13] @ Carslaw | 
2019	QBUS2820	Predictive Analytics	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 16:00-18:00 [wks 1 to 13] @ Carslaw | 
2019	QBUS2830	Actuarial Data Analytics	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 13:00-15:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	QBUS3310	Advanced Management Science	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 11:00-14:00 [wks 1 to 13] @ Carslaw | 
2019	QBUS3330	Methods of Decision Analysis	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 12:00-14:00 [wks 1 to 13] @ Carslaw | 
2019	QBUS3340	Operations Management	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 14:00-16:00 [wks 1 to 13] @ New Law Annexe | 
2019	QBUS3350	Project Planning and Management	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 12:00-14:00 [wks 1 to 13] @ Bosch 1A | 
2019	QBUS3600	Business Analytics in Practice	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 10:00-12:00 [wks 1 to 13] @ Storie Dixson | 
2019	QBUS3820	Machine Learning and Data Mining in Business	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 10:00-12:00 [wks 1 to 13] @ Institute | 
2019	QBUS3830	Advanced Analytics	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 11:00-13:00 [wks 1 to 8, 10 to 13] @ New Law Annexe | 
2019	QBUS5001	Quantitative Methods for Business	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 15:00-18:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	QBUS5001	Quantitative Methods for Business	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 12:00-15:00 [wks 1 to 8, 10 to 13] @ Merewether | 
2019	QBUS5002	Quantitative Methods for Accounting	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 10:00-13:00 [wks 1 to 13] @ Merewether | 
2019	QBUS5002	Quantitative Methods for Accounting	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 18:00-21:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	QBUS6310	Business Operations Analysis	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Fri 16:00-19:00 [wks 1 to 13] @ Wallace Theatre | 
2019	QBUS6320	Management Decision Making	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 15:00-17:00 [wks 1 to 2] @ Carslaw |  Mon 15:00-17:00 [wks 3 to 13] @ Edgeworth David Geology Building | 
2019	QBUS6810	Statistical Learning and Data Mining	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 15:30-17:30 [wks 1 to 13] @ Abercrombie Business School | 
2019	QBUS6810	Statistical Learning and Data Mining	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 10:00-12:00 [wks 1 to 8, 10 to 13] @ Abercrombie Business School | 
2019	QBUS6820	Business Risk Management	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 14:00-16:00 [wks 1 to 13] @ Holme Building | 
2019	QBUS6830	Financial Time Series and Forecasting	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 14:00-16:00 [wks 1 to 13] @ Holme Building | 
2019	QBUS6830	Financial Time Series and Forecasting	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 17:00-19:00 [wks 1 to 8, 10 to 13] @ Merewether | 
2019	QBUS6840	Predictive Analytics	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 18:00-20:00 [wks 1 to 13] @ Merewether | 
2019	QBUS6840	Predictive Analytics	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 14:00-16:00 [wks 1 to 13] @ Charles Perkins Centre | 
2019	QBUS6850	Machine Learning for Business	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 16:00-18:00 [wks 1 to 13] @ Carslaw | 
2019	QBUS6850	Machine Learning for Business	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 17:00-19:00 [wks 1 to 13] @ Wallace Theatre | 
2019	QBUS6860	Visual Data Analytics	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 12:00-14:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	QBUS6860	Visual Data Analytics	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 08:00-10:00 [wks 1 to 8, 10 to 13] @ Abercrombie Business School | 
2019	RESP5001	Integrated Environmental Practice	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 09:00-13:00 [wks 1 to 7] @ Madsen | 
2019	RLST1002	Religion: Texts, Life and Tradition	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 12:00-14:00 [wks 1 to 13] @ Carslaw | 
2019	RLST1005	Atheism, Fundamentalism and New Religions	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 12:00-14:00 [wks 1 to 13] @ Quadrangle Building | 
2019	RLST2614	Philosophy of Religion: Reason and Belief	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 10:00-12:00 [wks 1 to 13] @ John Woolley | 
2019	RLST2624	The Birth of Christianity	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 10:00-11:00 [wks 1 to 13] @ Wilkinson | 
2019	RLST2631	Celtic and Germanic Mythology	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 11:00-13:00 [wks 1 to 8, 10 to 13] @ Old Teachers College | 
2019	RLST3608	Religion and Violence, Faith and Blood	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 11:00-13:00 [wks 1 to 13] @ John Woolley | 
2019	RLST3999	Interdisciplinary Impact	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 10:00-11:00 [wks 1 to 13] @ Carslaw | 
2019	RLST3999	Interdisciplinary Impact	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Fri 10:00-11:00 [wks 1 to 13] @ Peter Nicol Russell | 
2019	SANS1001	Sanskrit Introductory 1	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 16:00-18:00 [wks 1 to 13] @ Old Teachers College | 
2019	SANS2601	Sanskrit Intermediate 1	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 16:00-18:00 [wks 1 to 13] @ Quadrangle Building |  Thu 16:00-18:00 [wks 1 to 13] @ Quadrangle Building | 
2019	SCLG1001	Introduction to Sociology 1	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 11:00-13:00 [wks 1 to 13] @ Sydney Nanoscience Hub | 
2019	SCLG1002	Introduction to Sociology 2	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 12:00-14:00 [wks 1 to 8, 10 to 13] @ Social Sciences Building | 
2019	SCLG1002	Introduction to Sociology 2	Int July (S2CIJL)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 13:00-16:00 [wks 2 to 4] @ Quadrangle Building, McRae Room S418               |  Wed 13:00-16:00 [wks 1 to 3] @ Quadrangle Building, McRae Room S418               |  Fri 13:00-16:00 [wks 1 to 3] @ Quadrangle Building, McRae Room S418               | 
2019	SCLG2601	Sociological Theory	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 15:00-17:00 [wks 1 to 13] @ Veterinary Science Conference Centre | 
2019	SCLG2613	Sociology of Childhood and Youth	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 12:00-14:00 [wks 1 to 13] @ Carslaw | 
2019	SCLG2623	Sociology of Terror	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 10:00-12:00 [wks 1 to 8, 10 to 13] @ Social Sciences Building | 
2019	SCLG2637	Society and Identity	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 12:00-14:00 [wks 1 to 13] @ Education Building | 
2019	SCLG2638	Sociology of the Other	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 11:00-13:00 [wks 1 to 13] @ New Law Annexe | 
2019	SCLG3602	Sociological Theory and Practice	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 10:00-11:00 [wks 1 to 13] @ Quadrangle Building | 
2019	SCLG3607	Nature and Society	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 16:00-18:00 [wks 1 to 13] @ Mackie | 
2019	SCLG3608	Sociology of Deviance and Difference	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 10:00-12:00 [wks 1 to 13] @ Social Sciences Building | 
2019	SCLG3609	Sociology of the Body	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Fri 13:00-15:00 [wks 1 to 13] @ Sydney Nanoscience Hub | 
2019	SCLG3610	Sociology, Power and Violence	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Fri 10:00-12:00 [wks 1 to 13] @ Carslaw | 
2019	SCLG3612	Sociology of Culture	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 11:00-13:00 [wks 1 to 13] @ John Woolley | 
2019	SCLG3701	Social Inquiry: Qualitative Methods	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 09:00-11:00 [wks 1 to 13] @ Peter Nicol Russell | 
2019	SCLG3702	Quantitative Methods	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 14:00-16:00 [wks 1 to 8, 10 to 13] @ Chemistry | 
2019	SCLG3999	Interdisciplinary Impact	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 10:00-11:00 [wks 1 to 13] @ Carslaw | 
2019	SCLG3999	Interdisciplinary Impact	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Fri 10:00-11:00 [wks 1 to 13] @ Peter Nicol Russell | 
2019	SCLG6700	Global and Regional Migration Governance	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 16:00-18:00 [wks 1 to 13] @ Eastern Avenue Complex | 
2019	SCPL2601	Australian Social Policy	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 11:00-13:00 [wks 1 to 13] @ Social Sciences Building | 
2019	SCPL2602	Understanding Social Policy	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Fri 11:00-13:00 [wks 1 to 13] @ John Woolley | 
2019	SCPL2604	Comparative Social Policy	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 11:00-13:00 [wks 1 to 13] @ Edward Ford | 
2019	SCWK1001	Social Justice Practice	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 10:00-12:00 [wks 1 to 12] @ Education Building | 
2019	SCWK1002	Introduction to Human Services	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 13:00-15:00 [wks 1 to 12] @ John Woolley | 
2019	SCWK2006	Research Skills for Social Change	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 12:00-14:00 [wks 1 to 7, 9, 11, 13] @ Pharmacy |  Wed 12:00-14:00 [wks 8, 10, 12] @ Education Building | 
2019	SCWK2007	Life-course Perspectives on Development	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Fri 10:00-12:00 [wks 1 to 7, 9 to 12] @ Education Building | 
2019	SCWK2008	Social Perspectives on Mental Health	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 10:00-12:00 [wks 1 to 12] @ Education Building | 
2019	SCWK2009	Indigenous Australians and Social Work	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 13:00-14:00 [wks 1 to 8, 10 to 12] @ Eastern Avenue Complex | 
2019	SCWK3005	Field Education 1	Semester 2 (S2C)	PP - Professional Practice	CC - Camperdown/Darlington, Sydney	 Mon 09:00-11:00 [wks 2] @ Quadrangle Building | 
2019	SCWK3006	Issue Based Learning Unit 1	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 10:00-12:00 [wks 1 to 6] @ Heydon-Laurence |  Mon 10:00-12:00 [wks 7 to 12] @ Carslaw | 
2019	SCWK3007	Issue Based Learning Unit 2	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 10:00-12:00 [wks 1 to 12] @ Physics | 
2019	SCWK3008	Professional Practice	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 11:00-12:00 [wks 1 to 12] @ Education Building | 
2019	SCWK3010	Field Education 1 Honours	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 09:00-11:00 [wks 2] @ Quadrangle Building | 
2019	SCWK4002	Integrative Studies 402	Int October (S2CIOC)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 09:00-11:00 [wks 4 to 6] @ Education Building |  Tue 14:00-16:00 [wks 4 to 6] @ Education Building |  Wed 09:00-11:00 [wks 4 to 6] @ Heydon-Laurence |  Wed 14:00-16:00 [wks 4 to 6] @ Quadrangle Building | 
2019	SCWK4003	Issue Based Learning Unit 3	Int February (S1CIFE)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 09:00-11:00 [wks 4 to 5] @ Carslaw |  Mon 09:00-11:00 [wks 6 to 8] @ Education Building |  Tue 09:00-11:00 [wks 4 to 5] @ Carslaw |  Tue 09:00-11:00 [wks 6 to 8] @ Education Building | 
2019	SCWK4004	Issue Based Learning Unit 4	Semester 2a (S2CRA)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 09:00-11:00 [wks 4 to 8] @ Carslaw |  Tue 09:00-11:00 [wks 4 to 8] @ Carslaw | 
2019	SCWK4005	Field Education 2A	Semester 1b (S1CRB)	PP - Professional Practice	CC - Camperdown/Darlington, Sydney	 Fri 09:00-11:00 [wks -1] @ Education Building | 
2019	SCWK5004	Practice Learning 1	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Fri 14:00-17:00 [wks 1] @ Education Building | 
2019	SCWK5007	Social Perspectives on Ageing	Semester 2b (S2CRB)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Fri 09:00-10:00 [wks 2 to 7] @ Education Building | 
